open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1769749200000000,0.1149,0.11505,0.11473,0.11483,2747183.0,1769750099999999,315567.37825,5712,1186491.0,136276.85421,0
1769750100000000,0.11483,0.11525,0.11465,0.11516,4939768.0,1769750999999999,567275.89373,7867,2461432.0,282682.96485,0
1769751000000000,0.11516,0.11522,0.11488,0.11492,3533636.0,1769751899999999,406329.25782,3888,881305.0,101408.14667,0
1769751900000000,0.11492,0.11507,0.11477,0.11482,5972410.0,1769752799999999,686199.81818,4908,2810317.0,322867.3091,0
1769752800000000,0.11482,0.11487,0.11404,0.1141,19264818.0,1769753699999999,2205044.86599,14555,7915905.0,906052.94043,0
1769753700000000,0.1141,0.11411,0.11314,0.11331,14101423.0,1769754599999999,1603061.75273,11439,6353501.0,722103.09536,0
1769754600000000,0.1133,0.11335,0.11254,0.1126,13793219.0,1769755499999999,1558154.01608,17784,5461848.0,617063.49125,0
1769755500000000,0.1126,0.11333,0.11221,0.11298,16375883.0,1769756399999999,1848193.56423,21642,9761747.0,1101860.7885,0
1769756400000000,0.11298,0.11477,0.11296,0.11457,18706514.0,1769757299999999,2129012.18132,23060,9269552.0,1054293.48967,0
1769757300000000,0.11457,0.11492,0.11435,0.11445,16480388.0,1769758199999999,1889535.78003,17431,6358968.0,729213.19316,0
1769758200000000,0.11444,0.11444,0.1138,0.11403,11526717.0,1769759099999999,1314418.49513,15445,3812026.0,434507.58596,0
1769759100000000,0.11403,0.11474,0.114,0.11453,7384392.0,1769759999999999,844816.80925,8954,3793356.0,433973.59801,0
1769760000000000,0.11454,0.11467,0.1142,0.1146,7418946.0,1769760899999999,849353.06249,9869,2477539.0,283662.88204,0
1769760900000000,0.11461,0.11479,0.11438,0.11438,4203368.0,1769761799999999,481709.14923,7291,2638124.0,302371.94252,0
1769761800000000,0.11438,0.11438,0.11355,0.11398,5660031.0,1769762699999999,644258.52043,10971,2835655.0,322697.86566,0
1769762700000000,0.11398,0.11427,0.1138,0.11405,5598355.0,1769763599999999,638161.17807,7903,3006063.0,342702.91725,0
1769763600000000,0.11406,0.1143,0.11391,0.11398,4327829.0,1769764499999999,493891.12658,7800,1937669.0,221177.45057,0
1769764500000000,0.11397,0.11403,0.11329,0.11349,7019741.0,1769765399999999,797519.09081,11243,3007805.0,341797.40881,0
1769765400000000,0.11349,0.11418,0.11349,0.11402,3801334.0,1769766299999999,432988.27147,8935,2243205.0,255534.24128,0
1769766300000000,0.11401,0.11401,0.11304,0.11351,10179651.0,1769767199999999,1154437.1086,14698,6218078.0,705025.22752,0
1769767200000000,0.1135,0.11364,0.11317,0.11348,4807594.0,1769768099999999,545281.30932,9920,1993098.0,226105.24472,0
1769768100000000,0.11349,0.11397,0.1133,0.11368,5799807.0,1769768999999999,658847.60447,8161,2933844.0,333322.26328,0
1769769000000000,0.11367,0.1138,0.11355,0.11361,2385011.0,1769769899999999,271061.85372,5803,1086657.0,123520.47412,0
1769769900000000,0.11361,0.11397,0.11358,0.11393,4881003.0,1769770799999999,555711.45192,6882,3324015.0,378483.90188,0
1769770800000000,0.11393,0.1143,0.11383,0.11409,3628210.0,1769771699999999,413886.93231,6066,2289359.0,261137.15179,0
1769771700000000,0.11409,0.11423,0.11399,0.11415,3637142.0,1769772599999999,415047.63963,4497,2544081.0,290313.8067,0
1769772600000000,0.11415,0.11457,0.11411,0.1143,6851657.0,1769773499999999,783000.75306,6854,3552171.0,405971.48331,0
1769773500000000,0.1143,0.11591,0.11428,0.11554,15376215.0,1769774399999999,1771523.09619,20017,8669760.0,999079.51621,0
1769774400000000,0.11554,0.11577,0.11517,0.11519,8786292.0,1769775299999999,1013901.68333,11419,4041202.0,466356.39638,0
1769775300000000,0.11519,0.11528,0.11479,0.11491,5149235.0,1769776199999999,592402.17758,7542,2632797.0,302945.79169,0
1769776200000000,0.11491,0.11507,0.11476,0.11485,4118586.0,1769777099999999,473435.34258,6210,2665350.0,306370.82595,0
1769777100000000,0.11486,0.11509,0.11468,0.11497,6848542.0,1769777999999999,786484.75558,6975,3057768.0,351194.27035,0
1769778000000000,0.11497,0.11514,0.11436,0.11465,8188296.0,1769778899999999,939022.25885,11795,4731659.0,542735.34503,0
1769778900000000,0.11465,0.11477,0.11443,0.11471,6230359.0,1769779799999999,714017.04244,7517,2724582.0,312264.78714,0
